mean,std,rms,peak_to_peak,energy,skewness,kurtosis,dominant_frequency,spectral_centroid,spectral_bandwidth,low_band_energy,mid_band_energy,high_band_energy,label
-0.0024603375340501595,0.8018352856823951,0.801839060302097,3.450659417874577,642.9458786261498,0.011205913384863552,-0.9599219357896298,50.0,205.15656162367708,146.48449886408093,313346.5028238894,3433.758691628872,4695.140206930491,normal
0.0021226677862251596,0.8024488423593008,0.8024516498346257,3.4123285600018836,643.9286503223127,0.0015076132900040467,-0.9479524089600009,50.0,205.7815576626961,149.11674058343746,314143.31703994656,3227.396245153525,4595.7653827021195,normal
0.0024752477645297154,0.8042635319918489,0.8042673409653655,3.5561699373681517,646.8459557434994,-0.022735685693012823,-0.9538076544360186,50.0,202.2565650766078,148.38829438768676,315548.94937117165,3189.8552564946435,4685.51367514572,normal
-0.0005336017615245137,0.8063011366921375,0.8063013132581845,3.5613427468182772,650.121807761873,0.004571727075270839,-0.9143587574337886,50.0,199.09876566966037,144.79777653708402,317423.4449252747,3618.0353528213686,4019.460732358135,normal
0.0017819284340970273,0.8012122730478732,0.801214254585803,3.3504725165370086,641.944281751484,-0.014894399860423018,-0.9541830782467597,50.0,200.54952715066116,147.5615334680692,313516.30789953313,3311.5951677915455,4145.450865571197,normal
-0.007192138062179471,0.8064364797421892,0.8064685503532546,3.3776931520641007,650.3915227088798,0.030278734346812313,-0.9341043033800194,50.0,206.16805375892972,148.0381613981973,317192.1495027896,3172.45686564558,4856.4207336871405,normal
0.008498256163610985,0.8006591065692606,0.8007042058651304,3.4512572015771488,641.127225290109,0.0008343177763853834,-0.9667348513638836,50.0,201.84387522260175,148.4508148719381,313203.31396539917,3208.6668187684604,4186.621716268386,normal
0.0010393704800614211,0.801876370264993,0.8018770438666736,3.416299783097724,643.0067934803551,0.013390847984717236,-0.9517262371241295,50.0,202.48422847176047,146.7479018373038,314184.04279071366,3190.511313470038,4128.88720873616,normal
-0.005264844497573963,0.8031451670918441,0.8031624231813698,3.5774823407737415,645.0698780105697,-0.007804156960899449,-0.9484676626245396,50.0,202.9892153190258,147.49857498030508,314859.0858785355,3202.096248866091,4484.888932734217,normal
0.0015073859421352882,0.806015935940329,0.8060173454722567,3.682024993880738,649.6639612021431,-0.02261467387100765,-0.9282856833024162,50.0,204.09948569590878,148.41546307519255,317400.4354092467,3018.4772504262573,4411.050945033015,normal
0.0045169258440418275,0.8117548354288274,0.8117674023149509,3.4605285636445515,658.9663154611634,-0.0010451891863230746,-0.9271671377813941,50.0,205.28975727576375,147.65854555792018,321551.5760337938,3400.8616955724956,4514.325877890514,normal
-0.0034871718510592294,0.8081425967422893,0.8081501203593855,3.5103611376276485,653.1066170368892,-0.004983532133083122,-0.9228362953896703,50.0,207.849550980412,150.62001263307343,317954.8105620652,3459.889109600288,5124.420683145829,normal
-0.002024880584318885,0.80428587025406,0.8042884191828895,3.4126563935724814,646.8798612317114,0.008424549124372729,-0.9472335855259466,50.0,202.74808191051255,145.9529342832425,315103.03589378233,4200.383630024447,4134.470187667373,normal
-0.004333732649392175,0.8020630478122249,0.8020747558080304,3.4430461934464285,643.3239139045118,0.027472283527478634,-0.9350563854377967,50.0,195.9734642220861,143.1433306974956,314395.29339332547,3485.33427515921,3789.552595618193,normal
-0.0031916947208848593,0.8018068666005472,0.8018132190497853,3.506481910874383,642.904438242979,0.020514610241658075,-0.9383488182482025,50.0,208.30820607072147,147.49323553607016,313067.580340771,3275.7867618954783,5113.331683760445,normal
0.007468358528263024,0.8063793706479796,0.8064139543595078,3.4901776023666695,650.3034657857384,-0.0042310260715169405,-0.8995562579814953,50.0,210.10321002751698,150.38397924125633,317121.1630048404,2960.636479345533,5087.054145250856,normal
-0.003054265071559131,0.8099965457846771,0.8100023041437819,3.306811254100698,656.1037327182358,-0.02476398730392276,-0.9555444372849715,50.0,207.21083709974442,148.7477421330069,319523.8570044368,3716.831791027261,4809.668063327484,normal
0.00037354582631626967,0.8019486804384199,0.8019487674368028,3.524463371978711,643.1218255934073,0.006191475026474665,-0.9470625193739193,50.0,204.87895569224054,150.07964253365077,314372.5856572686,2851.580976984941,4279.118364555677,normal
-0.005165645119373927,0.8066294280108676,0.806645968205779,3.505084920875353,650.6777180226387,-0.02722220583147316,-0.9585697130387447,50.0,202.36795996689293,147.70259598433216,318173.81576099794,2961.0382931532667,4216.542973869573,normal
0.0044458999251083264,0.8024668199390749,0.8024791356348624,3.309819663473208,643.9727631292759,0.012463224224281285,-0.9693316774951009,50.0,203.45624109681458,147.61044897390607,314159.9127327007,3209.4417337240448,4626.909773334821,normal
0.009451149951360998,0.81338544777028,0.8134403548385475,3.3986222929839682,661.6852108798621,0.019973360679967342,-0.9775881838015388,50.0,203.84123534819238,150.86493577005817,323278.05160870973,2881.5988904420365,4723.920703515814,normal
0.001740406074016195,0.7992707383605279,0.7992726332189071,3.623992491795704,638.8367422126856,0.022996912884262817,-0.9005202098537319,50.0,203.09822455875315,148.4817106477092,311808.6427605895,3646.4614660447323,3929.692323137354,normal
0.0016212766327848888,0.8115411191237767,0.8115427385951968,3.496292201358088,658.6016165665919,-0.004826333803828646,-0.9664523069905524,50.0,206.81452928066545,146.41221419633385,320869.19289679173,3794.492321208396,4636.673255505235,normal
-0.004333588497279391,0.8096025374537645,0.809614135647864,3.438785904618286,655.4750486408379,-0.026867130852799456,-0.9824063639730394,50.0,204.09380236033576,147.8045074965327,320092.6195569149,3046.497342768171,4600.2720360431995,normal
-0.0011317176027508856,0.8038814314702108,0.8038822280952153,3.545421611736707,646.2266366473277,-0.009049985629450476,-0.9555430033351429,50.0,205.08870941618585,146.68073896584028,315155.76868558384,3385.7430893369437,4568.622372940386,normal
-0.0007006332715499046,0.8115841501038659,0.8115844525289994,3.495919769033546,658.6693235867956,0.003628391631816207,-0.9492102674756779,50.0,204.7980729383224,149.39204947456753,321646.31791421096,2811.5479907248,4867.1391443937855,normal
0.0010261934643225538,0.8067270078167272,0.8067276604988552,3.625008901112417,650.8095182139563,-0.01369079520995351,-0.8959920695233219,50.0,206.94279231674292,146.6188118966163,316859.0032619472,3690.8593225006753,4852.288025171898,normal
0.0031350643781313686,0.8058127394438227,0.8058188380018261,3.6585086012517802,649.3439996786133,-0.008250303728858733,-0.9492394390155621,50.0,203.77368833251074,147.83328976958646,316955.1581891103,3365.670248588244,4292.082601899941,normal
0.0007013362113671477,0.801838639174772,0.8018389458900905,3.4834013194574727,642.9456951461316,-0.027546831345179927,-0.9215720668433454,50.0,199.87697707464565,146.9709836111323,314349.460009882,3211.9598655361674,3906.0041981494023,normal
0.0006883238173401089,0.8058759773676059,0.805876271326977,3.5763611105340694,649.4365646878716,-0.009183979962276986,-0.9259171755448561,50.0,205.72083819664383,146.66705323733487,316187.8476918539,3814.4202442129736,4712.144699482123,normal
-0.0017578151761239926,0.8058318658490906,0.8058337830669673,3.409471787937117,649.3680859320201,0.018072682624003182,-0.9840457938961178,50.0,202.7750056448743,148.75282765613093,317434.03431155544,3117.660963674173,4113.644665896885,normal
-0.0019189890313991355,0.8074628635256235,0.8074651438247364,3.5467568286651225,651.9999584919022,0.018960444168387054,-0.9236263662760114,50.0,200.17689180542848,145.4833759038374,318483.94382201135,3485.758645891814,4029.383807932876,normal
-0.005862611288621655,0.8097284969670507,0.8097497199824405,3.601954026444191,655.6946090116408,0.024399871801900466,-0.9380303296991683,50.0,207.69772365362627,150.70030137420974,319937.45424951985,2978.557625378164,4942.238410424809,normal
-0.0018310666465653983,0.8039210597563078,0.8039231450361216,3.367854963390961,646.292423124769,0.016228658039949564,-0.9517212992068824,50.0,201.4674749452288,147.84123257947726,315955.1853287818,3092.300438862685,4049.7543720749627,normal
-0.0021844890887552006,0.8155248166768382,0.8155277423903918,3.574893725707952,665.0854986083693,0.012306920352403897,-0.9766419353286291,50.0,201.82716714224117,146.31523585338272,324039.3345370139,3686.920321445111,4818.64470392166,normal
0.0018205961916202434,0.8031403281560537,0.8031423916598517,3.4577001044076803,645.0377012811066,0.018828235060406196,-0.9575415019768099,50.0,200.6705432301638,147.1523766453842,315180.59352207,3270.172762657481,4068.9761098381036,normal
0.00721665394041032,0.803132882306478,0.8031653047386986,3.4680631301577294,645.0745067360066,-0.01707901278328799,-0.9315453856353391,50.0,205.6995881413569,147.3057955868786,313912.13143530284,3738.2400641403938,4912.790351122562,normal
-0.003363620240252648,0.7947918755913547,0.7947989931090401,3.599697530062574,631.7054394471439,-0.014466603727139309,-0.9613400360898963,50.0,205.78447461301442,149.22750724664178,308250.481968471,2891.095721754231,4704.830297048461,normal
-5.074208048192297e-05,0.8060814344306511,0.8060814360277345,3.4381824761154256,649.7672815085347,-0.0014360051528268067,-0.9849685401697221,50.0,199.28997732401643,144.4202047896085,317271.9738689773,3518.5757754255756,4091.0652051142542,normal
0.004355175841849992,0.801963308080214,0.8019751336940403,3.365247117345234,643.1641150635737,0.013745885225482788,-0.9833016355035458,50.0,204.37823316688235,145.73383769576702,313693.76410956663,3516.9964511968915,4380.735747878217,normal
-0.005374239331571043,0.8110489242214401,0.8110667296401378,3.4922894574036443,657.8292399291483,-0.0025344811566896976,-0.9727168342873806,50.0,205.28942405341496,146.8933210561321,320916.56804389966,3182.4058433367854,4829.642363253175,normal
0.001731749009415921,0.8091135013831711,0.8091153546158709,3.3724962678828803,654.6676570751665,-0.013815729119650651,-0.9692593570732,50.0,208.3490490670977,148.85303799744725,319070.94464286865,3546.4411546161914,4716.588698369705,normal
-0.0028543831115997375,0.8024607969758519,0.8024658735336148,3.5310099114814655,643.9514781860673,0.02994864684170057,-0.9777400624511285,50.0,202.3878286801339,145.66649910658086,314558.82687169575,3428.0484940944234,3991.400040690605,normal
-0.0047520754482044125,0.8027073189062424,0.802721385068763,3.6260261763542916,644.3616220467133,-0.008655805998404872,-0.8988061907493425,50.0,199.34457892554292,144.3119014826259,314242.14775109594,3948.791079990032,3986.7992926230763,normal
0.0037697195812880844,0.8037863463645406,0.8037951862183418,3.6638823316257936,646.0867013877788,0.02844516725164509,-0.9799842059615145,50.0,199.34887693294132,145.39287045960828,315468.7432928368,3633.9292548584435,3943.8964119886814,normal
0.003942038036509938,0.8097376674189181,0.809747262854844,3.487787136469547,655.6906297009117,0.02205180496487118,-0.9905483038968788,50.0,207.00838466702646,146.49584737897294,319277.5700557783,3478.6455247421263,5095.249430550493,normal
0.0025529939910313615,0.803051106854103,0.8030551649780471,3.5755227061523263,644.8975979979183,0.005069116117086262,-0.9253798915502269,50.0,206.88718704428948,148.72666806052712,314213.90364515106,3233.4661422697855,5004.601190482077,normal
0.0020474788422851376,0.8117339040605374,0.8117364862878662,3.682684552779045,658.9161231709711,-0.002712121450644328,-0.9507621734805825,50.0,204.3010019535183,147.5154470276595,321746.5605997422,3309.4789706137467,4403.873754533257,normal
-0.0007206805460403843,0.7946189867707483,0.7946193135816799,3.3966199076551216,631.4198535170201,-0.012982703907280992,-0.9486800929391839,50.0,205.23949023777476,147.41339217136192,307375.77522189904,3853.4675029657856,4480.223181925335,normal
0.004012343703426246,0.7989425182393457,0.7989525933074012,3.4738936104772966,638.3252463526217,0.01991636671893371,-0.9736663000207932,50.0,203.2086446905096,148.84761254589185,311868.0776286622,2956.3799702461556,4343.375235734979,normal
-0.004025701009682657,0.8032970667102274,0.8033071539914697,3.54071295623962,645.3023836538748,0.0018672769311874548,-0.9463857240352227,50.0,206.68770793171853,149.91855783088027,314626.4399687301,3375.493268417884,4618.107658399795,normal
0.003531213912085555,0.8043245566197672,0.8043323080998785,3.4677987229581055,646.950461853278,0.0004926102554550965,-0.9585181329099335,50.0,204.4500621233696,145.33278966499358,314913.4314726762,3843.94816514954,4718.296526645543,normal
-0.000996436649909219,0.803618546685698,0.8036191644449694,3.501732813432043,645.8037614632308,0.011283277027034367,-0.9695889206074999,50.0,200.43349067406328,147.13293408503412,315131.5304476517,3570.5638558896603,4150.561654822872,normal
0.002922590441289893,0.802560248191341,0.8025655696027798,3.4379254825152916,644.1114935118344,-0.005240449849764662,-0.9596154073236711,50.0,208.4296824983983,148.7932461362701,314199.9552111721,3124.1083871727524,4735.609449339165,normal
0.0023411984803963187,0.8029037232699103,0.8029071366297659,3.400453092205434,644.6598700510094,-0.014566624079904347,-0.9635596236028081,50.0,210.54062233576676,148.79526390727366,314161.0893875336,3442.1333270265686,4715.018869273703,normal
-0.0034873804380231004,0.8097988520891434,0.8098063612168118,3.553021715890681,655.7863426672136,-0.019240395797413105,-0.9408082339416413,50.0,202.75962099645818,148.02684361493644,320233.99593595817,3193.925741673736,4471.215908749014,normal
0.006331551960923051,0.8045581796765101,0.8045830926850336,3.4458781309389988,647.3539530346134,-0.028698925280605917,-0.9428005297197077,50.0,203.68522565601106,146.83957405441882,316103.01708197466,3191.866426964235,4398.776564505157,normal
0.0030945915059747454,0.7901286902292297,0.7901347502925985,3.4618980727289532,624.3129236199469,-0.006202499734300886,-0.9254548428432945,50.0,202.58610240653317,146.4306525164572,304390.6125227603,3429.9108416541494,4339.195192285291,normal
-0.000519850051489227,0.8000795361941869,0.8000797050799259,3.3230263907187623,640.1275344807812,-0.0066844783433230885,-0.9400028720455817,50.0,205.74006769214574,146.4940362434202,311683.6391377424,3675.861509239727,4689.883129565845,normal
0.0007010913630006685,0.7971563157068166,0.7971566240083344,3.606828886506621,635.4586832003652,-0.006181046450948929,-0.9441505346154182,50.0,201.41171076743547,146.97053065830275,310519.66219743615,3138.4081390265915,4058.6104989897085,normal
-0.00026802286502853256,0.8047566735147235,0.8047567181470058,3.705116480743727,647.6333754027394,-0.0007426168728300984,-0.9151273209563535,50.0,202.14967251083596,144.5681663220421,315908.4115729117,3616.4118568356434,4287.386218608955,normal
-0.003888944578698435,0.7993351121366961,0.7993445723744677,3.358082403590134,638.9517453845206,-0.013778801809496791,-0.984802500453807,50.0,202.20216046241777,145.99250129466162,311639.4122826567,3624.8599986199188,4192.2031142072665,normal
0.009008288570968826,0.7997808513325341,0.7998315819103237,3.415235966169061,639.7305594211708,0.014139500622322127,-0.9631711708232054,50.0,202.25001622137933,148.20778120110592,312672.2992396271,3203.1185959095187,4012.40881641545,normal
0.0005137880862952313,0.8101093075519665,0.8101094704794681,3.5209186972845883,656.2773541605243,0.016509824498133784,-0.9486132064058577,50.0,206.0409705250478,149.28540223982813,320460.8439296135,3050.776710059241,4625.282383852671,normal
-0.004687462580062687,0.8063744523042392,0.8063880763220653,3.4945026473783707,650.2617296344011,-0.025894012721740658,-0.9810953711843977,50.0,207.46947460105787,147.84019012601726,317168.76560958714,3597.358077426864,4369.977476602479,normal
0.005562015199929463,0.8040994457433028,0.804118681947989,3.3282735067145985,646.606854657771,-0.0004199782064087691,-0.9922773548469497,50.0,203.7250829247907,148.5431699558589,315886.69434146833,3012.401992272714,4370.488676879783,normal
0.0029342701377425904,0.7979132084825253,0.797918603751109,3.501786820226221,636.6740982121192,-0.03237568643519339,-0.9471971563279751,50.0,201.7339328408818,146.38789244467432,310522.8861909457,3461.214426480882,4357.248328563032,normal
-0.006479306387512801,0.8019753067114953,0.8020014800399438,3.579413008305603,643.2063739862602,0.016519580406902983,-0.958400061726397,50.0,204.2288714442565,147.75234256266856,314476.28007054824,3055.236403793,4037.491445114531,normal
-0.004783957840370639,0.7928878538486078,0.7929022859301578,3.4956928337501374,628.6940350332698,0.013805894605652904,-0.9439318387639641,50.0,204.46681391613228,146.36693469292993,306299.2994900322,3491.0482110138014,4566.780367873532,normal
0.018914266933101432,0.8008819404033263,0.8011052564787063,3.341904642250565,641.7696319578138,-0.015832376354987007,-0.9863758426161566,50.0,197.3577403407612,146.35195276502128,314075.3027357282,3087.4780539021485,3894.136678576646,normal
6.743917045383707e-05,0.8042858351535419,0.8042858379809208,3.436051856346925,646.875709176672,0.008002610108722734,-0.952747322722336,50.0,202.74680615844545,149.05036544573355,316020.23117476085,2845.2916869011333,4571.806464387648,normal
0.006628260336444932,0.8100675787090355,0.8100946956440384,3.479996302283512,656.2534159106071,0.015113401494900149,-0.9547850490492742,50.0,208.80343274147086,149.51824675548608,319683.6526276422,3368.950703542712,5080.650531748141,normal
-0.007733905788652706,0.8088949199076696,0.8089318912931935,3.5399098236412088,654.3708047511831,-0.006953387408865865,-0.9465081882333832,50.0,203.0865480988811,144.05343259627384,318779.33077255555,3706.8554981980906,4711.836615207064,normal
-0.011505931792833128,0.8110343249008817,0.8111159366168625,3.484273445255731,657.9090626338502,-0.007386288548163037,-0.9621227163050525,50.0,201.5004034357722,145.69230773750903,321220.1225409816,3244.7416606768074,4555.104186004108,normal
0.0041312348052473715,0.7962034135400755,0.7962141312699019,3.3998060015331952,633.9569428338846,-0.022122121158943638,-0.913578423809962,50.0,204.14513797779,148.07635734381347,309552.41617618856,3123.507217583172,4252.369102715916,normal
-0.0029467133247373825,0.8086627361401794,0.8086681049362213,3.5395839232948783,653.9441039411395,0.01099865175276504,-0.9083979494729202,50.0,201.88857711348325,146.22349942324033,319123.34992878727,3265.4909441896416,4584.104309831089,normal
0.004041153726629009,0.80587706960858,0.8058872019360739,3.3770473566078216,649.4541822443543,0.012473917997044098,-0.9793067891935197,50.0,203.21153981019637,146.8086735162013,316956.5267105976,3151.5558499573735,4626.288113683644,normal
-0.00040402785471725357,0.8076280146642948,0.8076281157247422,3.620844950957655,652.2631733090976,0.04983542602356543,-0.9428472446940361,50.0,206.17273027801204,146.7535035067614,318084.74277653225,3453.6970671209288,4592.420601575032,normal
0.005678642878581394,0.8017138153724296,0.8017339264019956,3.4301573503879585,642.7772887439605,-0.03812951536815287,-0.9509000924575499,50.0,205.13690888683485,147.8642089338494,313914.75127130636,3422.6795673589395,4057.0471878484796,normal
0.0005119728116170252,0.8089757989880209,0.8089759609929498,3.341254901260429,654.4421054644665,0.02161638332484463,-0.9681912444958192,50.0,201.05921888963363,147.27433131265906,319572.4465099245,3321.2497004754823,4327.361056867578,normal
0.0012351385824804248,0.802268905670208,0.8022698564526721,3.518511069074085,643.6369225725911,0.003995062510223772,-0.9542188868372588,50.0,201.15270517694452,147.1206975260898,314421.651756203,3219.2560315721876,4177.8082640072835,normal
-0.005036581023190372,0.8109287900470477,0.8109444306952059,3.7705484668714826,657.6308696755717,-0.0026704843000860227,-0.925888690368625,50.0,204.69609812850504,148.36564871186897,320702.19458627026,3419.322783577568,4705.726230970136,normal
0.005756477989884922,0.7997868620973432,0.7998075779975847,3.612116606575457,639.6921618223626,0.011441619539344382,-0.9431114863103534,50.0,202.97424566855557,146.8184322532796,311800.6001643232,3746.6276013584534,4315.043037046307,normal
0.0033627088331946347,0.8106213571538342,0.8106283319034814,3.551213647629173,657.1182924846208,0.00489455822336816,-0.9497167328871159,50.0,206.57591877607106,150.52413629020668,320594.97404623753,3309.70530759182,4657.623396679725,normal
0.001094080511194984,0.8067260514689991,0.8067267933637305,3.4927073454347295,650.8081191309273,-0.04238808900568149,-0.9585277354679502,50.0,201.57363926549897,146.2546965919179,317345.3669317868,3695.8434252094694,4360.858835690383,normal
0.0026711200307031374,0.8006385024649733,0.8006429581977057,3.5665585827411794,641.0291465115731,0.00853420416826456,-0.9246124765098762,50.0,205.96108791535073,147.98637698924128,312709.85348235816,3234.237552439188,4573.775123844435,normal
-0.005364089236756251,0.8027326187418684,0.8027505407319996,3.376844524671891,644.4084306455178,-0.014819065562930472,-0.9802416140704908,50.0,203.78927600527734,146.36950853736758,314370.2904395991,3718.327027534164,4098.588391632992,normal
-0.005403954605809483,0.8050430161013015,0.8050611532665467,3.5615940916563273,648.1234604988622,0.01704506956531706,-0.956693734843475,50.0,207.2286109193727,148.91533089760927,316414.21573193645,2837.027984820582,4814.590957028126,normal
0.0010821933509630854,0.8020451895760753,0.8020459196732886,3.440933270400405,643.2776572645714,-0.006892158412505149,-0.975967733125652,50.0,204.85078800216965,147.48228036870572,313874.1195886602,3346.8901860190463,4381.603931688167,normal
0.007438995731486022,0.8037737559739738,0.8038081795117554,3.5191712217971047,646.1075894500025,-0.010261636566177314,-0.9696601395603892,50.0,203.03874693771735,148.5299156262552,315206.3492531341,3351.4627559468827,4518.72016892437,normal
0.0004392684007963954,0.7998966348220533,0.7998967554355831,3.476481721222957,639.8348193563731,0.013694771169021527,-0.9713746273951793,50.0,206.24811686711075,148.12570202881236,311778.8223003954,3535.6169552413294,4603.047172325711,normal
-0.0027073753358094785,0.801378756561912,0.8013833298427946,3.4278384000396667,642.2152413499252,0.02929201938853346,-0.9392483822236026,50.0,203.49663179629266,148.058907737226,313324.88339494326,3270.5704752689676,4507.688492908239,normal
-0.00651420031077158,0.8085543274957548,0.808580568229166,3.621189278787389,653.8025353178011,0.019676974335811337,-0.8906857611515089,50.0,206.99994065844245,148.73197968457842,318853.18015519634,3342.0969711384023,4725.08513476792,normal
0.006057820486443407,0.8015555733823042,0.8015784642873588,3.4748655159501505,642.5280344092805,0.007294721715089242,-0.9344378930842936,50.0,203.94366966394873,146.4865737990964,313085.68265959324,3832.7938496692514,4341.716870047525,normal
0.003301753008058345,0.8019152803946225,0.8019220775756908,3.5973073789605334,643.0790185033122,0.0073800216133345035,-0.9824090739474158,50.0,201.88511183019793,146.82181032194657,313712.1842953187,3449.569871449471,4325.40617825425,normal
